dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1578333600,2020-01-06 18:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.07,,278.81,281.12,280.77,283.21,1031,,,80,1.96,342,,,,,,88,804,Clouds,overcast clouds,04n
1578337200,2020-01-06 19:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,279.57,,276.9,278.42,279.01,281.14,1032,,,83,1.76,16,,,,,,86,804,Clouds,overcast clouds,04n
1578340800,2020-01-06 20:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.05,,276.55,276.65,277.02,279.02,1032,,,90,1.77,37,,,,,,92,804,Clouds,overcast clouds,04n
1578344400,2020-01-06 21:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.58,,276.4,276.64,276.91,278.07,1032,,,92,1.36,49,,,,,,88,804,Clouds,overcast clouds,04n
1578348000,2020-01-06 22:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.69,,275.82,275.36,276.24,277.31,1032,,,94,1.55,68,,,,,,93,804,Clouds,overcast clouds,04n
1578351600,2020-01-06 23:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.46,,275.59,274.7,276,277.36,1032,,,94,1.87,74,,,,,,98,804,Clouds,overcast clouds,04n
1578355200,2020-01-07 00:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.15,,275.43,274.14,275.71,276.91,1033,,,95,2.04,76,,,,,,100,804,Clouds,overcast clouds,04n
1578358800,2020-01-07 01:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.15,,274.98,274.39,275.62,276.7,1032,,,92,1.83,75,,,,,,100,804,Clouds,overcast clouds,04n
1578362400,2020-01-07 02:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.81,,275.09,273.54,275.16,276.33,1033,,,95,2.23,75,,,,,,82,803,Clouds,broken clouds,04n
1578366000,2020-01-07 03:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.31,,274.3,273,274.64,275.9,1033,,,93,2.19,73,,,,,,83,803,Clouds,broken clouds,04n
1578369600,2020-01-07 04:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.74,,274.03,272.07,274.25,275.17,1033,,,95,2.44,72,,,,,,93,804,Clouds,overcast clouds,04n
1578373200,2020-01-07 05:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.94,,274.23,272.26,274.47,275.58,1033,,,95,2.49,72,,,,,,82,803,Clouds,broken clouds,04n
1578376800,2020-01-07 06:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.88,,273.87,272.24,274.35,275.67,1033,,,93,2.44,77,,,,,,86,804,Clouds,overcast clouds,04n
1578380400,2020-01-07 07:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.08,,274.22,272.57,274.65,275.95,1033,,,94,2.34,84,,,,,,91,804,Clouds,overcast clouds,04n
1578384000,2020-01-07 08:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.8,,273.79,272.13,274.34,275.58,1033,,,93,2.45,87,,,,,,90,804,Clouds,overcast clouds,04n
1578387600,2020-01-07 09:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.99,,273.83,272,274.39,275.79,1033,,,92,2.83,87,,,,,,85,804,Clouds,overcast clouds,04d
1578391200,2020-01-07 10:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,279.13,,274.47,276.98,278.1,280.37,1034,,,72,2.79,89,,,,,,91,804,Clouds,overcast clouds,04d
1578394800,2020-01-07 11:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,280.34,,276.95,279.23,279.4,281.4,1034,,,79,1.83,91,,,,,,90,804,Clouds,overcast clouds,04d
1578398400,2020-01-07 12:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.34,,277.76,282.34,281.4,283.29,1034,,,73,0.99,88,,,,,,95,804,Clouds,overcast clouds,04d
1578402000,2020-01-07 13:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.88,,278.84,282.86,283.09,284.56,1033,,,71,0.48,96,,,,,,98,804,Clouds,overcast clouds,04d
1578405600,2020-01-07 14:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.31,,280.22,284.44,284.31,286.43,1033,,,71,0.47,122,,,,,,91,804,Clouds,overcast clouds,04d
1578409200,2020-01-07 15:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.94,,280.4,285.08,285.18,286.92,1032,,,69,0.43,132,,,,,,87,804,Clouds,overcast clouds,04d
1578412800,2020-01-07 16:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.59,,279.85,284.67,284.48,286.41,1032,,,68,0.23,331,,,,,,46,802,Clouds,scattered clouds,03d
1578416400,2020-01-07 17:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.21,,279.16,283.23,283.36,284.61,1032,,,71,1.27,315,,,,,,73,803,Clouds,broken clouds,04d
1578420000,2020-01-07 18:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.29,,278.87,282.29,282.56,284.06,1032,,,74,1.12,346,,,,,,76,803,Clouds,broken clouds,04n
1578423600,2020-01-07 19:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,280.25,,276.86,280.25,278.69,281.7,1033,,,79,1.24,38,,,,,,70,803,Clouds,broken clouds,04n
1578427200,2020-01-07 20:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.86,,275.68,278.04,277.49,281.14,1033,,,80,1.4,37,,,,,,63,803,Clouds,broken clouds,04n
1578430800,2020-01-07 21:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.96,,275.66,277,277.5,279.48,1033,,,85,1.41,41,,,,,,58,803,Clouds,broken clouds,04n
1578434400,2020-01-07 22:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.88,,276.22,276.44,277.71,278.92,1033,,,89,1.78,65,,,,,,56,803,Clouds,broken clouds,04n
1578438000,2020-01-07 23:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.97,,276.78,276.69,277.39,279.47,1033,,,92,1.66,75,,,,,,47,802,Clouds,scattered clouds,03n
1578441600,2020-01-08 00:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.31,,275.15,277.06,277.59,279.78,1032,,,80,1.68,73,,,,,,50,802,Clouds,scattered clouds,03n
1578445200,2020-01-08 01:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.67,,275.04,276.52,276.95,279.13,1032,,,83,1.52,67,,,,,,24,801,Clouds,few clouds,02n
1578448800,2020-01-08 02:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.83,,274.51,276.63,276.92,279.4,1032,,,79,1.58,65,,,,,,18,801,Clouds,few clouds,02n
1578452400,2020-01-08 03:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.27,,274.48,275.9,276.17,279,1031,,,82,1.65,64,,,,,,23,801,Clouds,few clouds,02n
1578456000,2020-01-08 04:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.88,,274.43,275.48,276.29,277.81,1032,,,84,1.63,65,,,,,,27,802,Clouds,scattered clouds,03n
1578459600,2020-01-08 05:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.75,,275.11,275.27,276.14,277.29,1031,,,89,1.67,67,,,,,,47,802,Clouds,scattered clouds,03n
1578463200,2020-01-08 06:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.12,,275.32,275.58,276.16,278.87,1031,,,88,1.77,71,,,,,,53,803,Clouds,broken clouds,04n
1578466800,2020-01-08 07:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277,,273.52,275.51,276.02,278.7,1031,,,78,1.71,77,,,,,,52,803,Clouds,broken clouds,04n
1578470400,2020-01-08 08:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.26,,273.42,275.69,276.39,278.92,1031,,,76,1.81,81,,,,,,57,803,Clouds,broken clouds,04n
1578474000,2020-01-08 09:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.49,,275.36,275.5,276.69,279.17,1031,,,86,2.25,82,,,,,,52,803,Clouds,broken clouds,04d
1578477600,2020-01-08 10:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,281.36,,276.22,280.16,280.11,282.98,1032,,,70,2.11,86,,,,,,64,803,Clouds,broken clouds,04d
1578481200,2020-01-08 11:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.71,,280.23,282.88,282.19,285.42,1032,,,79,1.52,97,,,,,,67,803,Clouds,broken clouds,04d
1578484800,2020-01-08 12:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.13,,278.98,284.11,284.16,285.99,1031,,,66,0.95,110,,,,,,70,803,Clouds,broken clouds,04d
1578488400,2020-01-08 13:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.22,,280.02,285.31,285.51,286.67,1030,,,66,0.47,133,,,,,,77,803,Clouds,broken clouds,04d
1578492000,2020-01-08 14:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,287.47,,280.99,286.65,286.14,288.42,1030,,,65,0.39,177,,,,,,81,803,Clouds,broken clouds,04d
1578495600,2020-01-08 15:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,287.28,,280.58,286.42,286.57,288.05,1029,,,64,0.48,212,,,,,,94,804,Clouds,overcast clouds,04d
1578499200,2020-01-08 16:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,287.08,,280.39,286.2,286.45,287.81,1029,,,64,0.47,230,,,,,,94,804,Clouds,overcast clouds,04d
1578502800,2020-01-08 17:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.06,,280.3,285.18,285.49,287.01,1029,,,68,0.82,214,,,,,,98,804,Clouds,overcast clouds,04d
1578506400,2020-01-08 18:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.8,,280.48,284.95,284.25,286.62,1030,,,70,0.65,210,,,,,,99,804,Clouds,overcast clouds,04n
1578510000,2020-01-08 19:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.81,,281.89,285.14,284.6,286.71,1030,,,77,0.62,192,,,,,,100,804,Clouds,overcast clouds,04n
1578513600,2020-01-08 20:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.63,,281.71,284.94,284.61,286.47,1029,,,77,0.94,133,,,,,,100,804,Clouds,overcast clouds,04n
1578517200,2020-01-08 21:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.93,,281.22,284.2,284.85,285.06,1030,,,78,1.11,130,,,,,,100,804,Clouds,overcast clouds,04n
1578520800,2020-01-08 22:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.88,,282.79,284.38,284.13,285.91,1030,,,87,0.72,130,,,,,,100,804,Clouds,overcast clouds,04n
1578524400,2020-01-08 23:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.98,,282.89,284.49,283.92,285.82,1029,,,87,1.32,117,,,,,,100,804,Clouds,overcast clouds,04n
1578528000,2020-01-09 00:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.65,,282.73,284.15,283.55,285.36,1029,,,88,1.62,114,,,,,,95,804,Clouds,overcast clouds,04n
1578531600,2020-01-09 01:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.6,,283.02,284.15,283.62,285.31,1029,,,90,1.65,118,,,,,,81,803,Clouds,broken clouds,04n
1578535200,2020-01-09 02:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.95,,282.38,283.44,283.28,285.04,1029,,,90,1.48,121,,,,,,69,803,Clouds,broken clouds,04n
1578538800,2020-01-09 03:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.8,,282.72,283.35,283.01,284.94,1028,,,93,1.65,126,,,,,,89,804,Clouds,overcast clouds,04n
1578542400,2020-01-09 04:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.47,,282.23,282.96,282.51,284.59,1028,,,92,1.67,128,,,,,,100,804,Clouds,overcast clouds,04n
1578546000,2020-01-09 05:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.54,,282.14,283.01,282.61,284.73,1028,,,91,1.8,133,,,,,,100,804,Clouds,overcast clouds,04n
1578549600,2020-01-09 06:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.05,,281.97,282.52,282.43,283.38,1028,,,93,1.67,137,,,,,,100,804,Clouds,overcast clouds,04n
1578553200,2020-01-09 07:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.9,,282.14,282.03,282.31,283.3,1028,,,95,2.03,146,,,,,,100,804,Clouds,overcast clouds,04n
1578556800,2020-01-09 08:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.99,,282.38,281.98,282.29,283.44,1027,,,96,2.22,158,,,,,,100,804,Clouds,overcast clouds,04d
1578560400,2020-01-09 09:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.57,,282.96,283.17,282.35,284.79,1028,,,96,2.79,172,,0.12,,,,100,500,Rain,light rain,10d
1578564000,2020-01-09 10:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.15,,284.69,284.94,283.75,286.27,1028,,,97,3.34,172,,0.2,,,,100,500,Rain,light rain,10d
1578567600,2020-01-09 11:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.84,,285.22,285.67,285.03,286.5,1028,,,96,3.94,191,,0.33,,,,100,500,Rain,light rain,10d
1578571200,2020-01-09 12:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.52,,285.9,286.42,285.59,287.25,1027,,,96,4.65,211,,1.04,,,,100,501,Rain,moderate rain,10d
1578574800,2020-01-09 13:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.82,,285.2,285.65,284.79,286.43,1027,,,96,5.34,241,,0.9,,,,90,500,Rain,light rain,10d
1578578400,2020-01-09 14:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.28,,285.66,286.16,284.61,287.33,1027,,,96,5.97,284,,0.41,,,,54,500,Rain,light rain,10d
1578582000,2020-01-09 15:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.24,,285.13,286.03,285.59,286.57,1027,,,93,5.67,308,,,,,,34,802,Clouds,scattered clouds,03d
1578585600,2020-01-09 16:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.05,,283.77,285.64,285.03,286.36,1028,,,86,4.72,315,,,,,,20,801,Clouds,few clouds,02d
1578589200,2020-01-09 17:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.89,,282.45,284.34,284.48,285.15,1028,,,85,3.01,316,,,,,,14,801,Clouds,few clouds,02d
1578592800,2020-01-09 18:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.02,,280.96,281.77,282.44,283.49,1028,,,87,2.58,310,,,,,,13,801,Clouds,few clouds,02n
1578596400,2020-01-09 19:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.74,,280.17,281.15,281.99,283.36,1029,,,84,3.03,312,,,,,,26,802,Clouds,scattered clouds,03n
1578600000,2020-01-09 20:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.75,,280.36,281.19,282.11,283.41,1030,,,85,2.98,317,,,,,,34,802,Clouds,scattered clouds,03n
1578603600,2020-01-09 21:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.28,,279.37,280.73,281.58,282.93,1030,,,82,2.81,324,,,,,,41,802,Clouds,scattered clouds,03n
1578607200,2020-01-09 22:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,281.01,,278.31,279.72,279.99,281.97,1031,,,83,2.15,324,,,,,,35,802,Clouds,scattered clouds,03n
1578610800,2020-01-09 23:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,280.89,,278.36,279.96,279.74,281.88,1031,,,84,1.74,321,,,,,,43,802,Clouds,scattered clouds,03n
1578614400,2020-01-10 00:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,280.82,,278.63,280.14,279.71,281.86,1031,,,86,1.5,325,,,,,,34,802,Clouds,scattered clouds,03n
1578618000,2020-01-10 01:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,279.65,,277.81,278.75,279.32,280.59,1031,,,88,1.55,331,,,,,,34,802,Clouds,scattered clouds,03n
1578621600,2020-01-10 02:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,279.71,,278.35,278.56,279.26,280.59,1031,,,91,1.78,354,,,,,,25,802,Clouds,scattered clouds,03n
1578625200,2020-01-10 03:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.74,,277.39,277.25,278.16,280.03,1031,,,91,1.96,11,,,,,,27,802,Clouds,scattered clouds,03n
1578628800,2020-01-10 04:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.06,,276.87,276.45,277.23,279.48,1031,,,92,1.96,13,,,,,,12,801,Clouds,few clouds,02n
1578632400,2020-01-10 05:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.6,,275.95,275.84,276.9,278.45,1031,,,89,2.04,10,,,,,,34,802,Clouds,scattered clouds,03n
1578636000,2020-01-10 06:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.02,,274.85,274.37,274.69,277.2,1032,,,92,1.72,11,,,,,,24,801,Clouds,few clouds,02n
1578639600,2020-01-10 07:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.69,,274.82,274.29,274.48,276.97,1032,,,94,1.5,24,,,,,,19,801,Clouds,few clouds,02n
1578643200,2020-01-10 08:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.15,,274.29,273.52,274.06,276.64,1033,,,94,1.61,24,,,,,,40,802,Clouds,scattered clouds,03d
1578646800,2020-01-10 09:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.08,,275.21,273.95,274.99,278.02,1033,,,94,2.14,29,,,,,,39,802,Clouds,scattered clouds,03d
1578650400,2020-01-10 10:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,280.14,,276.75,278.67,278.81,281.9,1033,,,79,2.18,25,,,,,,1,800,Clear,sky is clear,01d
1578654000,2020-01-10 11:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.84,,277.84,281.63,282.35,283.43,1034,,,71,2.47,14,,,,,,1,800,Clear,sky is clear,01d
1578657600,2020-01-10 12:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.66,,280.96,283.9,283.36,285.12,1033,,,78,2.79,17,,,,,,1,800,Clear,sky is clear,01d
1578661200,2020-01-10 13:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.77,,280.24,284.89,284.48,286.17,1032,,,69,2.64,15,,,,,,1,800,Clear,sky is clear,01d
1578664800,2020-01-10 14:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.14,,279.95,285.22,284.49,287.05,1032,,,66,2.58,11,,,,,,2,800,Clear,sky is clear,01d
1578668400,2020-01-10 15:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.3,,280.32,285.42,284.56,287.2,1031,,,67,2.31,18,,,,,,9,800,Clear,sky is clear,01d
1578672000,2020-01-10 16:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.04,,280.07,285.13,284.2,286.9,1031,,,67,1.46,9,,,,,,31,802,Clouds,scattered clouds,03d
1578675600,2020-01-10 17:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.7,,279.42,283.74,284.48,284.85,1031,,,70,1.65,345,,,,,,2,800,Clear,sky is clear,01d
1578679200,2020-01-10 18:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.66,,277.67,281.75,282.13,283.92,1032,,,71,2.02,353,,,,,,3,800,Clear,sky is clear,01n
1578682800,2020-01-10 19:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,281.24,,277.08,280.03,280.37,282.81,1032,,,75,2.1,13,,,,,,0,800,Clear,sky is clear,01n
1578686400,2020-01-10 20:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,279.43,,276.59,277.77,279.07,279.69,1033,,,82,2.26,29,,,,,,1,800,Clear,sky is clear,01n
1578690000,2020-01-10 21:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.62,,275.97,277.12,277.26,279.34,1033,,,83,1.95,37,,,,,,0,800,Clear,sky is clear,01n
1578693600,2020-01-10 22:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.7,,275.73,275.94,276.57,278.41,1033,,,87,2.05,51,,,,,,1,800,Clear,sky is clear,01n
1578697200,2020-01-10 23:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.71,,275.74,275.98,276.61,278.35,1034,,,87,2.02,56,,,,,,3,800,Clear,sky is clear,01n
1578700800,2020-01-11 00:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,277.46,,275.33,275.62,276.44,278.06,1033,,,86,2.09,58,,,,,,17,801,Clouds,few clouds,02n
1578704400,2020-01-11 01:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.99,,275.19,275.03,276.03,277.56,1033,,,88,2.13,61,,,,,,25,802,Clouds,scattered clouds,03n
1578708000,2020-01-11 02:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.59,,274.79,274.55,275.65,277.14,1033,,,88,2.14,66,,,,,,0,800,Clear,sky is clear,01n
1578711600,2020-01-11 03:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.97,,274.34,273.77,275,276.51,1032,,,89,2.19,69,,,,,,21,801,Clouds,few clouds,02n
1578715200,2020-01-11 04:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.83,,274.36,273.68,274.92,276.28,1033,,,90,2.12,70,,,,,,10,800,Clear,sky is clear,01n
1578718800,2020-01-11 05:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.76,,274.13,273.56,274.89,276.19,1032,,,89,2.16,72,,,,,,0,800,Clear,sky is clear,01n
1578722400,2020-01-11 06:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.21,,273.9,272.85,274.38,275.68,1032,,,91,2.22,74,,,,,,0,800,Clear,sky is clear,01n
1578726000,2020-01-11 07:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.29,,273.82,272.92,274.46,275.75,1033,,,90,2.24,76,,,,,,0,800,Clear,sky is clear,01n
1578729600,2020-01-11 08:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.87,,273.56,272.46,274.04,275.4,1033,,,91,2.21,76,,,,,,1,800,Clear,sky is clear,01d
1578733200,2020-01-11 09:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.35,,273.73,272.38,274.7,275.92,1033,,,89,2.9,78,,,,,,10,800,Clear,sky is clear,01d
1578736800,2020-01-11 10:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,279.96,,276.58,278.1,279.23,280.93,1033,,,79,2.62,84,,,,,,12,801,Clouds,few clouds,02d
1578740400,2020-01-11 11:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,282.75,,275.83,281.89,281.86,284.48,1033,,,62,1.98,94,,,,,,25,802,Clouds,scattered clouds,03d
1578744000,2020-01-11 12:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.5,,276.54,283.21,283.45,285.73,1033,,,58,1.8,104,,,,,,31,802,Clouds,scattered clouds,03d
1578747600,2020-01-11 13:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,285.93,,277.63,284.75,284.9,287.08,1032,,,57,1.53,115,,,,,,21,801,Clouds,few clouds,02d
1578751200,2020-01-11 14:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.9,,277.5,285.71,285.83,287.94,1031,,,53,0.92,132,,,,,,10,800,Clear,sky is clear,01d
1578754800,2020-01-11 15:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,287.03,,279.16,286.01,285.87,287.91,1031,,,59,0.56,186,,,,,,0,800,Clear,sky is clear,01d
1578758400,2020-01-11 16:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.85,,278.99,285.82,285.55,287.54,1031,,,59,0.65,231,,,,,,0,800,Clear,sky is clear,01d
1578762000,2020-01-11 17:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,286.12,,279.02,285.09,285.13,287.18,1031,,,62,1.21,246,,,,,,0,800,Clear,sky is clear,01d
1578765600,2020-01-11 18:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,284.69,,278.35,283.6,283.39,285.48,1032,,,65,0.95,294,,,,,,4,800,Clear,sky is clear,01n
1578769200,2020-01-11 19:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,283.09,,278.28,283.09,281.95,283.99,1032,,,72,0.92,354,,,,,,11,801,Clouds,few clouds,02n
1578772800,2020-01-11 20:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,280.13,,276.2,279.44,278.36,282.25,1032,,,76,1.43,46,,,,,,17,801,Clouds,few clouds,02n
1578776400,2020-01-11 21:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.33,,276.18,277.01,277.07,279.3,1033,,,86,1.74,61,,,,,,23,801,Clouds,few clouds,02n
1578780000,2020-01-11 22:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.98,,275.65,275.35,276.23,277.73,1033,,,91,1.83,61,,,,,,17,801,Clouds,few clouds,02n
1578783600,2020-01-11 23:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,276.36,,275.19,274.81,275.77,277.23,1033,,,92,1.68,73,,,,,,9,800,Clear,sky is clear,01n
1578787200,2020-01-12 00:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.82,,274.8,274.38,275.29,276.68,1032,,,93,1.54,75,,,,,,1,800,Clear,sky is clear,01n
1578790800,2020-01-12 01:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,275.11,,274.1,273.4,274.64,275.92,1032,,,93,1.66,77,,,,,,0,800,Clear,sky is clear,01n
1578794400,2020-01-12 02:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.46,,273.75,272.42,274.11,275.29,1032,,,95,1.84,74,,,,,,38,802,Clouds,scattered clouds,03n
1578798000,2020-01-12 03:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,273.53,,273.39,271.1,273.06,274.37,1032,,,99,2.03,71,,,,,,44,802,Clouds,scattered clouds,03n
1578801600,2020-01-12 04:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,273.43,,273.15,270.96,273.08,273.95,1032,,,98,2.05,71,,,,,,58,803,Clouds,broken clouds,04n
1578805200,2020-01-12 05:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,273.7,,273.28,271.25,273.38,274.37,1032,,,97,2.07,74,,,,,,21,801,Clouds,few clouds,02n
1578808800,2020-01-12 06:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,273.68,,273.26,271.27,273.27,274.25,1032,,,97,2.03,73,,,,,,1,800,Clear,sky is clear,01n
1578812400,2020-01-12 07:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,273.94,,273.38,271.53,273.35,274.5,1032,,,96,2.07,72,,,,,,0,800,Clear,sky is clear,01n
1578816000,2020-01-12 08:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,273.71,,273.02,271.19,273.02,274.32,1033,,,95,2.13,72,,,,,,1,800,Clear,sky is clear,01d
1578819600,2020-01-12 09:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,274.28,,273,271.51,273.52,274.99,1033,,,91,2.46,76,,,,,,3,800,Clear,sky is clear,01d
1578823200,2020-01-12 10:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,278.44,,275.79,276.82,277.42,279.85,1034,,,83,2.04,90,,,,,,9,800,Clear,sky is clear,01d
1578826800,2020-01-12 11:00:00 +0000 UTC,0,Braga,41.545449,-8.426507,281.84,,277.28,281.22,280.79,283.36,1034,,,73,1.58,105,,,,,,21,801,Clouds,few clouds,02d
